,Name,Category,Category_1,Location,Location_1,Label,Rating,Review,avg_lunch,avg_dinner,min_lunch,max_lunch,min_dinner,max_dinner,Location_2
995,대림창고 바,한식,한식,성수,성동구,예약,5.0,32,영업안함,15000.0,,,10000.0,20000.0,성수
996,불티나 이모네전 이모카세,한식,한식,은평,은평구,예약,5.0,27,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,은평
997,루비스카페 SM성수점,브런치,양식,성수,성동구,예약,4.7,13,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
998,퓸즈,"카페,디저트",카페,망원,마포구,예약,5.0,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,망원
999,케르반 카페,"카페,디저트",카페,이태원,용산구,예약,5.0,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,이태원
1000,리꼬르도,이탈리아음식,양식,잠실새내,송파구,예약,4.9,8,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,잠실새내
1001,용산토리,"닭,오리요리",한식,신용산,용산구,예약,4.1,8,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,신용산/이촌
1002,마우시,"카페,디저트",카페,용산,용산구,예약,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,용산
1003,청도미나리식당 합정점,샤브샤브,한식,합정,마포구,예약,4.4,13,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,합정
1004,스시토우,스시오마카세,일식,도산공원,강남구,예약,4.9,86,100000.0,200000.0,100000.0,100000.0,200000.0,200000.0,도산공원
1005,37.5 잠실방이점,브런치,양식,방이,송파구,예약,4.8,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,방이
1006,와아,와인,주류,성수,성동구,예약,4.7,20,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
1007,금금 성수점,한식,한식,성수,성동구,예약,4.2,27,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
1008,리프레쉬먼트,브런치,양식,성수,성동구,예약,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
1009,마오,베트남음식,아시아음식,서울,성동구,예약,5.0,6,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
1010,반주담당 방이본점,요리주점,주류,방이,송파구,예약,4.6,12,영업안함,15000.0,,,10000.0,20000.0,방이
1011,오성집,돼지고기구이,한식,공덕,마포구,예약,4.8,6,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,공덕
1012,키주 신정점,이자카야,일식,신정,양천구,예약,5.0,4,영업안함,15000.0,,,10000.0,20000.0,신정
1013,메종뵈르,이탈리아음식,양식,충무로,중구,예약,5.0,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,충무로
1014,에다마메 남영,이자카야,일식,남영,용산구,예약,4.7,20,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,남영
1015,압구정화로구이 강동역점,소고기구이,한식,성내,강동구,예약,4.1,4,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성내
1016,토끼다이닝 성수,한식,한식,서울숲,성동구,예약,4.4,9,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,서울숲
1017,풍뉴,전통주,주류,동대문,동대문구,예약,4.3,5,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,동대문
1018,무제 홍대점,요리주점,주류,서교,마포구,예약,4.8,2,영업안함,15000.0,,,10000.0,20000.0,홍대
1019,피자시즌,피자,양식,성수,성동구,예약,5.0,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
1020,이자카야 이야시,이자카야,일식,성신여대,성북구,예약,5.0,7,영업안함,15000.0,,,10000.0,20000.0,성신여대
1021,메종아카이,돈가스,한식,혜화,종로구,예약,4.3,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,혜화
1022,타키 한남점,이자카야,일식,한남,용산구,예약,4.7,5,영업안함,15000.0,,,10000.0,20000.0,한남
1023,네번째집 성수,요리주점,주류,성수,성동구,예약,4.7,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
1024,야키토리 쿠이신보 삼각지,일식,일식,삼각지,용산구,예약,4.8,4,영업안함,15000.0,,,10000.0,20000.0,삼각지
1025,경리단길와인,와인,주류,경리단길,용산구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,경리단길
1026,두두,한식,한식,양재,서초구,예약,5.0,3,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,양재
1027,동신화로,"육류,고기요리",한식,상암,마포구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,상암
1028,청수장,한식,한식,정릉,성북구,예약,5.0,3,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,정릉
1029,우아,양식,양식,광화문,종로구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,광화문
1030,서퍼투비(surfer to-be),"카페,디저트",카페,연남,마포구,예약,5.0,20,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,연남
1031,서교주담 신촌,요리주점,주류,신촌,서대문구,예약,4.7,2,영업안함,15000.0,,,10000.0,20000.0,신촌
1032,노시,이자카야,일식,연남,마포구,예약,5.0,2,영업안함,15000.0,,,10000.0,20000.0,연남
1033,그늘 합정본점,한식,한식,합정,마포구,예약,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,합정
1034,하뭇,"칵테일,위스키",주류,연남,마포구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,연남
1035,을지잔치,한식,한식,충무로,중구,예약,5.0,3,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,충무로
1036,엘비스텍,스페인음식,양식,연남,마포구,예약,4.9,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,연남
1037,파르삐떼 디저트바,"카페,디저트",카페,성내,강동구,예약,5.0,6,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성내
1038,비스트로에트르,이탈리아음식,양식,합정,마포구,예약,4.8,2,영업안함,15000.0,,,10000.0,20000.0,합정
1039,브브브,와인,주류,방배,서초구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,방배
1040,트로이카,러시아음식,아시아음식,이태원,용산구,예약,4.0,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,이태원
1041,스미로우,이자카야,일식,서초,서초구,예약,4.7,3,영업안함,15000.0,,,10000.0,20000.0,서초
1042,써니앤소울사이드,"맥주,호프",주류,가락,송파구,예약,4.8,1,영업안함,15000.0,,,10000.0,20000.0,가락
1043,목삼항,돼지고기구이,한식,문정,송파구,예약,5.0,3,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,문정
1044,이자카야 키츠네,일식,일식,천호,강동구,예약,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,천호
1045,영삼이네 우정소갈비 강남역점,소고기구이,한식,강남,강남구,예약,5.0,4,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,강남
1046,아도르,와인,주류,성수,성동구,예약,4.9,5,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,성수
1047,진도켄 성수점,이자카야,일식,성수,성동구,예약,5.0,3,영업안함,15000.0,,,10000.0,20000.0,성수
1048,밥술집 열이네,요리주점,주류,군자,광진구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,군자
1049,만게츠,이자카야,일식,군자,광진구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,군자
1050,요리를통한도시재생 사회적협동조합,피자,양식,회현,중구,예약,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,회현
1051,커디,요리주점,주류,마곡,강서구,예약,5.0,3,영업안함,15000.0,,,10000.0,20000.0,마곡
1052,한식주점 사색,요리주점,주류,마곡,강서구,예약,4.9,6,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,마곡
1053,타임루프,와인,주류,샤로수길,관악구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,샤로수길
1054,일광사,"육류,고기요리",한식,을지로,중구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,을지로
1055,요주가,요리주점,주류,사당,동작구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,사당
1056,온포,이자카야,일식,마곡,강서구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,마곡
1057,담솥 대학로점,한식,한식,혜화,종로구,예약,5.0,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,혜화
1058,스탬파,이탈리아음식,양식,충무로,중구,예약,5.0,2,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,충무로
1059,명랑회관 교대,돼지고기구이,한식,서초,서초구,예약,5.0,1,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,서초
1060,상인정신,요리주점,주류,광화문,종로구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,광화문
1061,토리우리,이자카야,일식,신림,관악구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,신림
1062,매실,와인,주류,망원,마포구,예약,5.0,1,영업안함,15000.0,,,10000.0,20000.0,망원
1063,옥소반 마곡본점,샤브샤브,한식,마곡,강서구,예약,4.5,125,15000.0,20000.0,10000.0,20000.0,10000.0,30000.0,마곡
1064,데블스램&펍 문정점,양고기,육류,문정,송파구,예약,4.7,53,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,문정
1065,까사생갈비,돼지고기구이,한식,강남,강남구,예약,4.5,134,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,강남
1066,멜팅샵X치즈룸 광화문 디타워,이탈리아음식,양식,광화문,종로구,예약,4.4,978,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,광화문
1067,에피세리 꼴라쥬(Epicerie Collage),유러피안음식,양식,한남,용산구,예약,4.2,200,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,한남
1068,사람사는 고깃집 김일도 신논현점,돼지고기구이,한식,논현,강남구,예약,4.4,26,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,논현
1069,다로베,피자,양식,서울숲,성동구,예약,4.7,223,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서울숲
1070,닥터로빈 반포점,이탈리아음식,양식,반포,서초구,예약,4.5,11,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,반포
1071,닥터로빈 공덕점,이탈리아음식,양식,공덕,마포구,예약,4.4,23,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,공덕
1072,닥터로빈 강서점,이탈리아음식,양식,강서,강서구,예약,4.6,30,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,강서
1073,타이거풀,"스테이크,립",양식,성수,성동구,예약,4.3,379,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
1074,사람사는 고깃집 김일도 서초구청점,돼지고기구이,한식,양재,서초구,예약,4.4,58,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,양재
1075,닥터로빈 이대점,이탈리아음식,양식,신촌,서대문구,예약,4.6,10,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,신촌
1076,닥터로빈 흑석점,이탈리아음식,양식,흑석,동작구,예약,4.4,32,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,흑석
1077,닥터로빈 목동점,이탈리아음식,양식,목동,양천구,예약,4.6,15,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,목동
1078,닥터로빈 시그니처 신세계타임스퀘어점,이탈리아음식,양식,영등포,영등포구,예약,4.1,16,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,영등포
1079,닥터로빈 고척점,이탈리아음식,양식,고척,구로구,예약,4.8,11,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,고척
1080,닥터로빈 여의도메리어트파크센터점,이탈리아음식,양식,여의도,영등포구,예약,4.6,25,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,여의도
1081,콘유,이자카야,일식,가로수길,강남구,예약,4.6,121,영업안함,20000.0,,,10000.0,30000.0,가로수길
1082,몽크스부처 이태원,베지테리안/비건,양식,이태원,용산구,예약,4.4,991,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,이태원
1083,옥상포차,퓨전음식,퓨전,논현,강남구,예약,4.3,58,영업안함,20000.0,,,10000.0,30000.0,논현
1084,로컬릿,베지테리안/비건,양식,옥수,성동구,예약,4.5,133,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,옥수
1085,와이즈오렌지(The wise orange),양식,양식,옥수,성동구,예약,4.7,104,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,옥수
1086,타스 (tas.),와인,주류,홍대,마포구,예약,4.7,107,영업안함,20000.0,,,10000.0,30000.0,홍대
1087,한남소관 漢南小館,중식,중식,한남,용산구,예약,4.3,71,영업안함,20000.0,,,10000.0,30000.0,한남
1088,와룡동닭매운탕,"닭,오리요리",한식,종로,종로구,예약,4.0,37,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,종로
1089,서울브루어리,"맥주,호프",주류,합정,마포구,예약,4.2,15,영업안함,20000.0,,,10000.0,30000.0,합정
1090,브네 VENEZ  Wine bar,양식,양식,군자,광진구,예약,4.7,425,영업안함,20000.0,,,10000.0,30000.0,군자
1091,고메정식당 교대본점,"육류,고기요리",한식,서초,서초구,예약,4.7,119,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서초
1092,뚝방길 홍차가게,"카페,디저트",카페,뚝섬,광진구,예약,4.8,500,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,뚝섬
1093,한강로칼국수,한식,한식,용산,용산구,예약,4.5,31,15000.0,20000.0,10000.0,20000.0,10000.0,30000.0,용산
1094,깔모누아,이탈리아음식,양식,합정,마포구,예약,4.8,557,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,합정
1095,LTP한남,브런치,양식,한남,용산구,예약,4.2,287,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,한남
1096,필라이크잇,와인,주류,양재,서초구,예약,5.0,2,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,양재
1097,dooop,양식,양식,서울숲,성동구,예약,4.7,579,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서울숲
1098,와인바 비비노,와인,주류,가로수길,강남구,예약,4.9,184,영업안함,20000.0,,,10000.0,30000.0,가로수길
1099,세디치(sedici),이탈리아음식,양식,성수,성동구,예약,4.6,636,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
1100,레타주,요리주점,주류,성수,성동구,예약,4.7,99,영업안함,20000.0,,,10000.0,30000.0,성수
1101,헤도네 HEDONE,양식,양식,연남,마포구,예약,4.9,710,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,연남
1102,Bar Postscript 바피에스,양식,양식,성수,성동구,예약,4.7,271,영업안함,20000.0,,,10000.0,30000.0,성수
1103,틸애프터 연남,유러피안음식,양식,연남,마포구,예약,4.4,172,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,연남
1104,파라디,와인,주류,성수,성동구,예약,4.9,343,영업안함,20000.0,,,10000.0,30000.0,성수
1105,키친오늘 금호점,퓨전음식,퓨전,금호,성동구,예약,4.5,106,영업안함,20000.0,,,10000.0,30000.0,금호
1106,제제,중식,중식,서울숲,성동구,예약,4.4,183,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서울숲
1107,유어네이키드치즈 성수점,와인,주류,성수,성동구,예약,4.7,236,35000.0,35000.0,20000.0,50000.0,20000.0,50000.0,성수
1108,정전기하이볼바,일식,일식,샤로수길,관악구,예약,4.4,211,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,샤로수길
1109,프로그하이볼바,일식,일식,망원,마포구,예약,4.9,282,영업안함,20000.0,,,10000.0,30000.0,망원
1110,금남정,전통주,주류,금호,성동구,예약,4.8,173,영업안함,20000.0,,,10000.0,30000.0,금호
1111,메종 파이프그라운드,브런치,양식,서울숲,성동구,예약,4.5,323,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서울숲
1112,Roof808,양식,양식,강남,강남구,예약,4.7,558,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,강남
1113,진작카키,일식,일식,북촌,종로구,예약,4.4,706,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,북촌
1114,와인바 피헨,양식,양식,압구정,강남구,예약,4.7,114,영업안함,20000.0,,,10000.0,30000.0,압구정
1115,에퀴레(EQUERRE),와인,주류,용산,용산구,예약,4.4,64,영업안함,20000.0,,,10000.0,30000.0,용산
1116,투에프,와인,주류,양재,서초구,예약,4.8,111,영업안함,20000.0,,,10000.0,30000.0,양재
1117,버드샵,양식,양식,신당,중구,예약,4.7,32,영업안함,20000.0,,,10000.0,30000.0,신당
1118,해방촌 슈퍼텅,일식,일식,해방촌,용산구,예약,4.8,272,영업안함,20000.0,,,10000.0,30000.0,해방촌
1119,화인,와인,주류,문래,영등포구,예약,4.9,375,영업안함,20000.0,,,10000.0,30000.0,문래
1120,야키토리 도토리,야키토리,일식,망원,마포구,예약,4.5,442,영업안함,20000.0,,,10000.0,30000.0,망원
1121,금토일샴페인빠 한남점,양식,양식,한남,용산구,예약,4.8,1939,영업안함,20000.0,,,10000.0,30000.0,한남
1122,이층양옥,프랑스음식,양식,익선,종로구,예약,4.6,763,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,익선
1123,리플레토레,이탈리아음식,양식,망원,마포구,예약,4.7,150,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,망원
1124,신사고집,돼지고기구이,한식,신사,강남구,예약,4.7,360,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,신사
1125,오얼,양식,양식,충무로,중구,예약,4.8,234,영업안함,20000.0,,,10000.0,30000.0,충무로
1126,계인전 보타니카,"닭,오리요리",한식,가로수길,강남구,예약,4.8,239,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,가로수길
1127,진작다이닝,일식,일식,성수,성동구,예약,4.5,331,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
1128,알트에이,베지테리안/비건,양식,이태원,용산구,예약,4.7,45,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,이태원
1129,칠칠칠 chillchillchill,양식,양식,성수,성동구,예약,4.8,310,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
1130,송리단양조장 막걸리 석촌호수,전통주,주류,송파,송파구,예약,4.8,125,영업안함,20000.0,,,10000.0,30000.0,송파
1131,아디오도시 센,와인,주류,연남,마포구,예약,4.9,46,영업안함,20000.0,,,10000.0,30000.0,연남
1132,힠컵,양식,양식,연남,마포구,예약,4.9,220,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,연남
1133,문화시민 서울 (강남),"카페,디저트",카페,강남,강남구,예약,4.7,795,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,강남
1134,oiljang,양식,양식,서울숲,성동구,예약,4.8,252,영업안함,20000.0,,,10000.0,30000.0,서울숲
1135,호감도,일식,일식,성수,성동구,예약,4.7,435,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,성수
1136,우뜸,소고기구이,한식,연남,마포구,예약,4.8,279,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,연남
1137,올드핸즈,"스테이크,립",양식,금호,성동구,예약,4.9,397,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,금호
1138,문스타파 공덕점,양식,양식,공덕,마포구,예약,4.6,118,영업안함,20000.0,,,10000.0,30000.0,공덕
1139,콤바크 KOMVAAK,양식,양식,서울역,성동구,예약,4.6,498,20000.0,20000.0,10000.0,30000.0,10000.0,30000.0,서울역
